index,total_in_score,total_out_score,id,title,abstract
592,1,0,995,Locations and Geographic Details (14 vertices),"There are 62 counties in the U. S.  state of New York. The first 12 counties were created in 1683 soon after the British took over the Dutch colony of New Amsterdam; two of these counties were later abolished, their land going to Massachusetts.  These counties were carried over after independence in 1783, but most of the counties were created by the state in the 19th century."
593,75,0,17,New York City Geography (41 vertices),"The Verrazzano-Narrows Bridge ( VERR-ə-ZAH-noh; also referred to as the Narrows Bridge, the Verrazzano Bridge, and simply the Verrazzano) is a suspension bridge connecting the boroughs of Staten Island and Brooklyn in New York City, United States.  It spans the Narrows, a body of water linking the relatively enclosed New York Harbor with Lower New York Bay and the Atlantic Ocean.  It is the only fixed crossing of the Narrows."
594,2,0,65,New York City Geography (41 vertices),"The World Trade Center site, often referred to as ""Ground Zero"" or ""the Pile"" immediately after the September 11 attacks, is a 14. 6-acre (5. 9 ha) area in Lower Manhattan in New York City.  The site is bounded by Vesey Street to the north, the West Side Highway to the west, Liberty Street to the south, and Church Street to the east.  The Port Authority of New York and New Jersey (PANYNJ) owns the site's land (except for 7 World Trade Center)."
595,50,0,81,New York City Geography (41 vertices),"The Upper West Side (UWS) is a neighborhood in the borough of Manhattan in New York City.  It is bounded by Central Park on the east, the Hudson River on the west, West 59th Street to the south, and West 110th Street to the north.  The Upper West Side is adjacent to the neighborhoods of Hell's Kitchen to the south, Columbus Circle to the southeast, and Morningside Heights to the north."
596,50,0,87,New York City Geography (41 vertices),"Hudson Square is a neighborhood in Lower Manhattan in New York City.  It is bounded approximately by Clarkson Street to the north, Canal Street to the south, Varick Street to the east, and the Hudson River to the west.  To the north of the neighborhood is Greenwich Village, to the south is TriBeCa, and to the east are the South Village and SoHo."
597,10,0,99,New York City Geography (41 vertices),"The Battery, formerly known as Battery Park, is a 25-acre (10 ha) public park located at the southern tip of Manhattan Island in New York City facing New York Harbor.  The park is bounded by Battery Place on the north, with Bowling Green to the northeast, State Street on the east, New York Harbor to the south, and the Hudson River to the west.  The park contains attractions such as an early 19th-century fort named Castle Clinton; multiple monuments; and the SeaGlass Carousel."
598,1,0,121,New York City Geography (41 vertices),"The headquarters of the United Nations (UN) is on 17 to 18 acres (6. 9 to 7. 3 ha) of grounds in the Turtle Bay neighborhood of Midtown Manhattan in New York City.  It borders First Avenue to the west, 42nd Street to the south, 48th Street to the north, and the East River to the east.  Completed in 1952, the complex consists of several structures, including the Secretariat, Conference, and General Assembly buildings, and the Dag Hammarskjöld Library."
599,65,0,125,New York City Geography (41 vertices),"The Port of New York and New Jersey is the port district of the New York-Newark metropolitan area, encompassing the region within approximately a 25-mile (40 km) radius of the Statue of Liberty National Monument. It includes the system of navigable waterways in the New York–New Jersey Harbor Estuary, which runs along over 770 miles (1,240 km) of shoreline in the vicinity of New York City and northeastern New Jersey, and is considered one of the largest natural harbors in the world."
600,1,0,155,New York City Geography (41 vertices),"Times Square is a major commercial intersection, tourist destination, entertainment hub, and neighborhood in the Midtown Manhattan section of New York City.  It is formed by the junction of Broadway, Seventh Avenue, and 42nd Street.  Together with adjacent Duffy Square, Times Square is a bowtie-shaped plaza five blocks long between 42nd and 47th Streets. Times Square is brightly lit by numerous digital billboards and advertisements as well as businesses offering 24/7 service."
601,35,0,157,New York City Geography (41 vertices),"Newark Bay is a tidal bay at the confluence of the Passaic and Hackensack Rivers in northeastern New Jersey.  It is home to the Port Newark-Elizabeth Marine Terminal, the largest container shipping facility in Port of New York and New Jersey, the second busiest in the United States.  An estuary, it is periodically dredged to accommodate seafaring ships.  Geography Newark Bay is rectangular, approximately 5. 5 miles (8. 9 km) long, varying in width from 0. 6 to 1. 2 miles (0. 97 to 1. 93 km)."
602,3,0,204,New York City Geography (41 vertices),"Port Newark–Elizabeth Marine Terminal, a major component of the Port of New York and New Jersey, is the principal container ship facility for goods entering and leaving the New York metropolitan area and the northeastern quadrant of North America.  Located on Newark Bay, the facility is run by the Port Authority of New York and New Jersey."
603,0,0,227,New York City Geography (41 vertices),"Flushing Meadows–Corona Park (often referred to as Flushing Meadows Park or simply Flushing Meadows or Corona Park) is a public park in the northern part of Queens in New York City, New York, U. S.  It is bounded by I-678 (Van Wyck Expressway) on the east, Grand Central Parkway on the west, Flushing Bay on the north, and Union Turnpike on the south.  Flushing Meadows–Corona Park is the fourth-largest public park in New York City, with a total area of 897 acres (363 ha)."
604,1,0,241,New York City Geography (41 vertices),"The Hudson Valley or Hudson River Valley comprises the valley of the Hudson River and its adjacent communities in the U. S.  state of New York.  The region stretches from the Capital District including Albany and Troy south to Yonkers in Westchester County, bordering New York City.  History = Pre-Columbian era =The Hudson Valley was inhabited by indigenous peoples long before European settlers arrived."
605,1,0,282,New York City Geography (41 vertices),"Newark Liberty International Airport (IATA: EWR, ICAO: KEWR, FAA LID: EWR) is a major international airport serving the New York metropolitan area.  The airport straddles the boundary between the cities of Newark in Essex County and Elizabeth in Union County, in the U. S.  state of New Jersey.  Located approximately 4. 5 miles (7. 2 km) south of downtown Newark and 9 miles (14 km) west-southwest of Manhattan, it is a major gateway to destinations in Europe, South America, Asia, and Oceania."
606,0,0,294,New York City Geography (41 vertices),"The Potomac River ( ) in the Mid-Atlantic region of the United States flows from the Potomac Highlands in West Virginia to Chesapeake Bay in Maryland.  It is 405 miles (652 km) long, with a drainage area of 14,700 square miles (38,000 km2), and is the fourth-largest river along the East Coast of the United States.  More than 6 million people live within its watershed. The river forms part of the borders between Maryland and Washington, D. C."
607,0,0,306,New York City Geography (41 vertices),"Interstate 395 (I-395) in Virginia and Washington, D. C. , is a 13. 79-mile-long (22. 19 km) spur route of I-95 that begins at an interchange with I-95 in Springfield and ends at an interchange with US Route 50 (US 50) in Northwest Washington, D. C.  It passes underneath the National Mall near the US Capitol and ends at a junction with US 50 at New York Avenue, roughly one mile (1. 6 km) north of the 3rd Street Tunnel.  Despite its proximity to I-395 in Maryland, the route is unrelated and unconnected."
